0	1023
1	512
2	1021
3	514
4	1019
5	516
6	1017
7	518
8	1015
9	520
10	1013
11	522
12	1011
13	524
14	1009
15	526
16	1007
17	528
18	1005
19	530
20	1003
21	532
22	1001
23	534
24	999
25	536
26	997
27	538
28	995
29	540
30	993
31	542
32	991
33	544
34	989
35	546
36	987
37	548
38	985
39	550
40	983
41	552
42	981
43	554
44	979
45	556
46	977
47	558
48	975
49	560
50	973
51	562
52	971
53	564
54	969
55	566
56	967
57	568
58	965
59	570
60	963
61	572
62	961
63	574
64	959
65	576
66	957
67	578
68	955
69	580
70	953
71	582
72	951
73	584
74	949
75	586
76	947
77	588
78	945
79	590
80	943
81	592
82	941
83	594
84	939
85	596
86	937
87	598
88	935
89	600
90	933
91	602
92	931
93	604
94	929
95	606
96	927
97	608
98	925
99	610
100	923
101	612
102	921
103	614
104	919
105	616
106	917
107	618
108	915
109	620
110	913
111	622
112	911
113	624
114	909
115	626
116	907
117	628
118	905
119	630
120	903
121	632
122	901
123	634
124	899
125	636
126	897
127	638
128	895
129	640
130	893
131	642
132	891
133	644
134	889
135	646
136	887
137	648
138	885
139	650
140	883
141	652
142	881
143	654
144	879
145	656
146	877
147	658
148	875
149	660
150	873
151	662
152	871
153	664
154	869
155	666
156	867
157	668
158	865
159	670
160	863
161	672
162	861
163	674
164	859
165	676
166	857
167	678
168	855
169	680
170	853
171	682
172	851
173	684
174	849
175	686
176	847
177	688
178	845
179	690
180	843
181	692
182	841
183	694
184	839
185	696
186	837
187	698
188	835
189	700
190	833
191	702
192	831
193	704
194	829
195	706
196	827
197	708
198	825
199	710
200	823
201	712
202	821
203	714
204	819
205	716
206	817
207	718
208	815
209	720
210	813
211	722
212	811
213	724
214	809
215	726
216	807
217	728
218	805
219	730
220	803
221	732
222	801
223	734
224	799
225	736
226	797
227	738
228	795
229	740
230	793
231	742
232	791
233	744
234	789
235	746
236	787
237	748
238	785
239	750
240	783
241	752
242	781
243	754
244	779
245	756
246	777
247	758
248	775
249	760
250	773
251	762
252	771
253	764
254	769
255	766
256	767
257	768
258	765
259	770
260	763
261	772
262	761
263	774
264	759
265	776
266	757
267	778
268	755
269	780
270	753
271	782
272	751
273	784
274	749
275	786
276	747
277	788
278	745
279	790
280	743
281	792
282	741
283	794
284	739
285	796
286	737
287	798
288	735
289	800
290	733
291	802
292	731
293	804
294	729
295	806
296	727
297	808
298	725
299	810
300	723
301	812
302	721
303	814
304	719
305	816
306	717
307	818
308	715
309	820
310	713
311	822
312	711
313	824
314	709
315	826
316	707
317	828
318	705
319	830
320	703
321	832
322	701
323	834
324	699
325	836
326	697
327	838
328	695
329	840
330	693
331	842
332	691
333	844
334	689
335	846
336	687
337	848
338	685
339	850
340	683
341	852
342	681
343	854
344	679
345	856
346	677
347	858
348	675
349	860
350	673
351	862
352	671
353	864
354	669
355	866
356	667
357	868
358	665
359	870
360	663
361	872
362	661
363	874
364	659
365	876
366	657
367	878
368	655
369	880
370	653
371	882
372	651
373	884
374	649
375	886
376	647
377	888
378	645
379	890
380	643
381	892
382	641
383	894
384	639
385	896
386	637
387	898
388	635
389	900
390	633
391	902
392	631
393	904
394	629
395	906
396	627
397	908
398	625
399	910
400	623
401	912
402	621
403	914
404	619
405	916
406	617
407	918
408	615
409	920
410	613
411	922
412	611
413	924
414	609
415	926
416	607
417	928
418	605
419	930
420	603
421	932
422	601
423	934
424	599
425	936
426	597
427	938
428	595
429	940
430	593
431	942
432	591
433	944
434	589
435	946
436	587
437	948
438	585
439	950
440	583
441	952
442	581
443	954
444	579
445	956
446	577
447	958
448	575
449	960
450	573
451	962
452	571
453	964
454	569
455	966
456	567
457	968
458	565
459	970
460	563
461	972
462	561
463	974
464	559
465	976
466	557
467	978
468	555
469	980
470	553
471	982
472	551
473	984
474	549
475	986
476	547
477	988
478	545
479	990
480	543
481	992
482	541
483	994
484	539
485	996
486	537
487	998
488	535
489	1000
490	533
491	1002
492	531
493	1004
494	529
495	1006
496	527
497	1008
498	525
499	1010
500	523
501	1012
502	521
503	1014
504	519
505	1016
506	517
507	1018
508	515
509	1020
510	513
511	1022
512	1
513	510
514	3
515	508
516	5
517	506
518	7
519	504
520	9
521	502
522	11
523	500
524	13
525	498
526	15
527	496
528	17
529	494
530	19
531	492
532	21
533	490
534	23
535	488
536	25
537	486
538	27
539	484
540	29
541	482
542	31
543	480
544	33
545	478
546	35
547	476
548	37
549	474
550	39
551	472
552	41
553	470
554	43
555	468
556	45
557	466
558	47
559	464
560	49
561	462
562	51
563	460
564	53
565	458
566	55
567	456
568	57
569	454
570	59
571	452
572	61
573	450
574	63
575	448
576	65
577	446
578	67
579	444
580	69
581	442
582	71
583	440
584	73
585	438
586	75
587	436
588	77
589	434
590	79
591	432
592	81
593	430
594	83
595	428
596	85
597	426
598	87
599	424
600	89
601	422
602	91
603	420
604	93
605	418
606	95
607	416
608	97
609	414
610	99
611	412
612	101
613	410
614	103
615	408
616	105
617	406
618	107
619	404
620	109
621	402
622	111
623	400
624	113
625	398
626	115
627	396
628	117
629	394
630	119
631	392
632	121
633	390
634	123
635	388
636	125
637	386
638	127
639	384
640	129
641	382
642	131
643	380
644	133
645	378
646	135
647	376
648	137
649	374
650	139
651	372
652	141
653	370
654	143
655	368
656	145
657	366
658	147
659	364
660	149
661	362
662	151
663	360
664	153
665	358
666	155
667	356
668	157
669	354
670	159
671	352
672	161
673	350
674	163
675	348
676	165
677	346
678	167
679	344
680	169
681	342
682	171
683	340
684	173
685	338
686	175
687	336
688	177
689	334
690	179
691	332
692	181
693	330
694	183
695	328
696	185
697	326
698	187
699	324
700	189
701	322
702	191
703	320
704	193
705	318
706	195
707	316
708	197
709	314
710	199
711	312
712	201
713	310
714	203
715	308
716	205
717	306
718	207
719	304
720	209
721	302
722	211
723	300
724	213
725	298
726	215
727	296
728	217
729	294
730	219
731	292
732	221
733	290
734	223
735	288
736	225
737	286
738	227
739	284
740	229
741	282
742	231
743	280
744	233
745	278
746	235
747	276
748	237
749	274
750	239
751	272
752	241
753	270
754	243
755	268
756	245
757	266
758	247
759	264
760	249
761	262
762	251
763	260
764	253
765	258
766	255
767	256
768	257
769	254
770	259
771	252
