0	4095
1	4031
2	3967
3	3903
4	3839
5	3775
6	3711
7	3647
8	3583
9	3519
10	3455
11	3391
12	3327
13	3263
14	3199
15	3135
16	3071
17	3007
18	2943
19	2879
20	2815
21	2751
22	2687
23	2623
24	2559
25	2495
26	2431
27	2367
28	2303
29	2239
30	2175
31	2111
32	2047
33	1983
34	1919
35	1855
36	1791
37	1727
38	1663
39	1599
40	1535
41	1471
42	1407
43	1343
44	1279
45	1215
46	1151
47	1087
48	1023
49	959
50	895
51	831
52	767
53	703
54	639
55	575
56	511
57	447
58	383
59	319
60	255
61	191
62	127
63	4032
64	4094
65	4030
66	3966
67	3902
68	3838
69	3774
70	3710
71	3646
72	3582
73	3518
74	3454
75	3390
76	3326
77	3262
78	3198
79	3134
80	3070
81	3006
82	2942
83	2878
84	2814
85	2750
86	2686
87	2622
88	2558
89	2494
90	2430
91	2366
92	2302
93	2238
94	2174
95	2110
96	2046
97	1982
98	1918
99	1854
100	1790
101	1726
102	1662
103	1598
104	1534
105	1470
106	1406
107	1342
108	1278
109	1214
110	1150
111	1086
112	1022
113	958
114	894
115	830
116	766
117	702
118	638
119	574
120	510
121	446
122	382
123	318
124	254
125	190
126	3969
127	62
128	4093
129	4029
130	3965
131	3901
132	3837
133	3773
134	3709
135	3645
136	3581
137	3517
138	3453
139	3389
140	3325
141	3261
142	3197
143	3133
144	3069
145	3005
146	2941
147	2877
148	2813
149	2749
150	2685
151	2621
152	2557
153	2493
154	2429
155	2365
156	2301
157	2237
158	2173
159	2109
160	2045
161	1981
162	1917
163	1853
164	1789
165	1725
166	1661
167	1597
168	1533
169	1469
170	1405
171	1341
172	1277
173	1213
174	1149
175	1085
176	1021
177	957
178	893
179	829
180	765
181	701
182	637
183	573
184	509
185	445
186	381
187	317
188	253
189	3906
190	125
191	61
192	4092
193	4028
194	3964
195	3900
196	3836
197	3772
198	3708
199	3644
200	3580
201	3516
202	3452
203	3388
204	3324
205	3260
206	3196
207	3132
208	3068
209	3004
210	2940
211	2876
212	2812
213	2748
214	2684
215	2620
216	2556
217	2492
218	2428
219	2364
220	2300
221	2236
222	2172
223	2108
224	2044
225	1980
226	1916
227	1852
228	1788
229	1724
230	1660
231	1596
232	1532
233	1468
234	1404
235	1340
236	1276
237	1212
238	1148
239	1084
240	1020
241	956
242	892
243	828
244	764
245	700
246	636
247	572
248	508
249	444
250	380
251	316
252	3843
253	188
254	124
255	60
256	4091
257	4027
258	3963
259	3899
260	3835
261	3771
262	3707
263	3643
264	3579
265	3515
266	3451
267	3387
268	3323
269	3259
270	3195
271	3131
272	3067
273	3003
274	2939
275	2875
276	2811
277	2747
278	2683
279	2619
280	2555
281	2491
282	2427
283	2363
284	2299
285	2235
286	2171
287	2107
288	2043
289	1979
290	1915
291	1851
292	1787
293	1723
294	1659
295	1595
296	1531
297	1467
298	1403
299	1339
300	1275
301	1211
302	1147
303	1083
304	1019
305	955
306	891
307	827
308	763
309	699
310	635
311	571
312	507
313	443
314	379
315	3780
316	251
317	187
318	123
319	59
320	4090
321	4026
322	3962
323	3898
324	3834
325	3770
326	3706
327	3642
328	3578
329	3514
330	3450
331	3386
332	3322
333	3258
334	3194
335	3130
336	3066
337	3002
338	2938
339	2874
340	2810
341	2746
342	2682
343	2618
344	2554
345	2490
346	2426
347	2362
348	2298
349	2234
350	2170
351	2106
352	2042
353	1978
354	1914
355	1850
356	1786
357	1722
358	1658
359	1594
360	1530
361	1466
362	1402
363	1338
364	1274
365	1210
366	1146
367	1082
368	1018
369	954
370	890
371	826
372	762
373	698
374	634
375	570
376	506
377	442
378	3717
379	314
380	250
381	186
382	122
383	58
384	4089
385	4025
386	3961
387	3897
388	3833
389	3769
390	3705
391	3641
392	3577
393	3513
394	3449
395	3385
396	3321
397	3257
398	3193
399	3129
400	3065
401	3001
402	2937
403	2873
404	2809
405	2745
406	2681
407	2617
408	2553
409	2489
410	2425
411	2361
412	2297
413	2233
414	2169
415	2105
416	2041
417	1977
418	1913
419	1849
420	1785
421	1721
422	1657
423	1593
424	1529
425	1465
426	1401
427	1337
428	1273
429	1209
430	1145
431	1081
432	1017
433	953
434	889
435	825
436	761
437	697
438	633
439	569
440	505
441	3654
442	377
443	313
444	249
445	185
446	121
447	57
448	4088
449	4024
450	3960
451	3896
452	3832
453	3768
454	3704
455	3640
456	3576
457	3512
458	3448
459	3384
460	3320
461	3256
462	3192
463	3128
464	3064
465	3000
466	2936
467	2872
468	2808
469	2744
470	2680
471	2616
472	2552
473	2488
474	2424
475	2360
476	2296
477	2232
478	2168
479	2104
480	2040
481	1976
482	1912
483	1848
484	1784
485	1720
486	1656
487	1592
488	1528
489	1464
490	1400
491	1336
492	1272
493	1208
494	1144
495	1080
496	1016
497	952
498	888
499	824
500	760
501	696
502	632
503	568
504	3591
505	440
506	376
507	312
508	248
509	184
510	120
511	56
512	4087
513	4023
514	3959
515	3895
516	3831
517	3767
518	3703
519	3639
520	3575
