0	255
1	239
2	223
3	207
4	191
5	175
6	159
7	143
8	127
9	111
10	95
11	79
12	63
13	47
14	31
15	240
16	254
17	238
18	222
19	206
20	190
21	174
22	158
23	142
24	126
25	110
26	94
27	78
28	62
29	46
30	225
31	14
32	253
33	237
34	221
35	205
36	189
37	173
38	157
39	141
40	125
41	109
42	93
43	77
44	61
45	210
46	29
47	13
48	252
49	236
50	220
51	204
52	188
53	172
54	156
55	140
56	124
57	108
58	92
59	76
60	195
61	44
62	28
63	12
64	251
65	235
66	219
67	203
68	187
69	171
70	155
71	139
72	123
73	107
74	91
75	180
76	59
77	43
78	27
79	11
80	250
81	234
82	218
83	202
84	186
85	170
86	154
87	138
88	122
89	106
90	165
91	74
92	58
93	42
94	26
95	10
96	249
97	233
98	217
99	201
100	185
101	169
102	153
103	137
104	121
105	150
106	89
107	73
108	57
109	41
110	25
111	9
112	248
113	232
114	216
115	200
116	184
117	168
118	152
119	136
120	135
121	104
122	88
123	72
124	56
125	40
126	24
127	8
128	247
129	231
130	215
131	199
132	183
133	167
134	151
135	120
136	119
137	103
138	87
139	71
140	55
141	39
142	23
143	7
144	246
145	230
146	214
147	198
148	182
149	166
150	105
151	134
152	118
153	102
154	86
155	70
156	54
157	38
158	22
159	6
160	245
161	229
162	213
163	197
164	181
165	90
166	149
167	133
168	117
169	101
170	85
171	69
172	53
173	37
174	21
175	5
176	244
177	228
178	212
179	196
180	75
181	164
182	148
183	132
184	116
185	100
186	84
187	68
188	52
189	36
190	20
191	4
192	243
193	227
194	211
195	60
196	179
197	163
198	147
199	131
200	115
201	99
202	83
203	67
204	51
205	35
206	19
207	3
208	242
209	226
210	45
211	194
212	178
213	162
214	146
215	130
216	114
217	98
218	82
219	66
220	50
221	34
222	18
223	2
224	241
225	30
226	209
227	193
228	177
229	161
230	145
231	129
232	113
233	97
234	81
235	65
236	49
237	33
238	17
239	1
240	15
241	224
242	208
243	192
244	176
245	160
246	144
247	128
248	112
249	96
250	80
251	64
252	48
253	32
254	16
255	0
